techs,Electricity_demand,Electricity_demand,Electricity_demand,Electricity_demand,Electricity_demand,Electricity_demand,Electricity_demand,Electricity_demand,EV_electricity_demand,EV_electricity_demand
2021-01-04 06:00:00,0.6879387052446928,0.4650467050809281,0.59013052438648,0.6570920575119611,0.7420639090852897,0.6028041302071676,0.9897919326967641,0.8010735963113349,0.0,0.0
2021-01-04 07:00:00,0.8453987184635452,0.5714846421212753,0.7250322629649969,0.8043319969830889,0.9148836864269215,0.7407054771528828,1.4305221616666655,1.1466156009623494,3.501664192174007,0.0
2021-01-04 08:00:00,0.8198156937562843,0.5523909633134538,0.7030267497579952,0.7897476822986808,0.8862325259799997,0.5729536196166474,1.9928622305908879,1.6025109152106551,2.7961699240551408,0.5537165944590965
2021-01-04 09:00:00,0.8751010426280326,0.5916337710063712,0.7504893586757629,0.8216363603915084,0.978712843788768,0.9019229834959048,2.3142106407085414,1.750333741264194,0.0,0.0
2021-01-04 10:00:00,0.9399399328520438,0.635987081288358,0.8389943235662717,0.7362160329839551,1.016146003806691,0.8235475596899268,2.251637820815659,1.8435787446562493,0.0,0.0
2021-01-04 11:00:00,1.0137353570839687,0.6653140567939356,0.8473057609323865,0.9408432225979405,1.0639714562873503,0.8627690206193481,1.3415363196221393,1.9099242858684282,0.0,0.0
2021-01-04 12:00:00,1.0443376872571914,0.7063340455825992,0.8961345389831892,0.9997414931461637,1.115447741244392,0.915745174525055,2.2337808353918343,1.7960184294790502,0.0,0.0
2021-01-04 13:00:00,1.0461359629776275,0.7820357281811163,0.9111761494161479,1.015557914265851,1.1490053794909176,0.9308248747270348,2.02973472783743,1.2016257961929553,0.0,1.4930572457736349
2021-01-04 14:00:00,1.011011895092664,0.6890163178286605,0.8694393141803994,0.9743004710371111,1.101932282511522,0.89274991366983,1.9791004638851082,1.6200944160533581,0.0,0.09887796329626722
2021-01-04 15:00:00,1.0916059742800321,0.7379009757716404,0.9361682685381745,1.030811656492486,1.180101197713597,0.9564434846245066,1.8902378089511547,1.5206576805323686,0.0,0.5042776128109628
2021-01-04 16:00:00,1.1021044844172803,0.7942127629374525,0.9504840247415921,1.0451744014816213,1.1914502115960361,0.965517623093185,1.7625734933238693,1.4153662512744751,0.0,3.3025239740953247
2021-01-04 17:00:00,1.360700887008187,0.812552607029679,1.1430269775565747,1.1571538234559962,1.308760885167658,1.0399156926909263,1.5768473979085933,1.3794704369308657,0.0,0.0
2021-01-04 18:00:00,1.5222799089830537,0.9669955707973873,1.2022993894637757,1.2908000877701682,1.599351056317122,1.228332173441225,0.7496712127440607,1.3769773734481767,0.0,0.0
2021-01-04 19:00:00,1.3598922313834017,0.9997286924050354,1.2683699619366038,1.413750046469314,1.5988893634655437,1.295738125438097,0.7982034666595138,1.218274785584071,0.0,0.0
2021-01-04 20:00:00,1.5442407570364751,1.0202152650818115,1.2771243488475745,1.3719613942369002,1.6316887352861598,1.2889468952289176,1.137437111635106,1.122623983455834,0.0,0.0
2021-01-04 21:00:00,1.5605814597697276,1.0099910572464414,1.2813982449891943,1.4282264852957658,1.5519581049469373,1.3090621851086348,0.7160543545077577,1.0422861247571964,0.0,0.0
2021-01-04 22:00:00,1.283497262978894,0.9008896445087828,1.0873903123148958,1.2044898764909817,1.3705189071366748,1.147476970406927,1.1733756867427223,0.666437472616841,0.0,0.0
2021-01-04 23:00:00,1.0487564930091404,0.6778091898684329,0.8581470503162144,0.9564580097973148,1.0817377992934418,0.8765298341415617,0.9821935339873675,1.0768882415821892,0.0,0.0
2021-01-05 00:00:00,0.810903037833363,0.5479340697700432,0.6893393837756976,0.7439648329857622,0.8193555226365608,0.7131135201907223,0.666437472616841,0.7546069129369372,0.0,0.0
2021-01-05 01:00:00,0.7101882551977875,0.4816467202168234,0.6342545159072103,0.678710293422561,0.6739506701628244,0.6134793570179782,0.9033847359784989,0.7369769246197904,0.0,0.0
2021-01-05 02:00:00,0.5842325616528374,0.39504170824518775,0.4910213161862313,0.5587029765296196,0.6314705574116223,0.4965135242984707,0.8714362841792995,0.7143824507570923,0.0,0.0
2021-01-05 03:00:00,0.44601018070223075,0.2936675509899136,0.4419233082730674,0.49259736665049764,0.5570709680595851,0.45142524422750646,0.666437472616841,0.666437472616841,0.0,0.0
2021-01-05 04:00:00,0.48499728800450476,0.3278392658835926,0.4158024942336751,0.46358416058584806,0.5040523599115573,0.4249435938478774,0.8886433724362078,0.7162253926198879,0.0,0.0
2021-01-05 05:00:00,0.5354606107451005,0.3619590184300001,0.459110115670924,0.6921375846531189,0.578911088097381,0.46941427919375434,0.9237654410087532,0.7431466900203989,0.0,0.0
2021-01-05 06:00:00,0.6879785560302402,0.46528058409385165,0.5902988888384826,0.4503325339673231,0.7431140929222391,0.6017085228226595,1.0179075236218307,0.812873082374078,0.4084648663768799,0.0
2021-01-05 07:00:00,0.9439082407154186,0.5717343020571408,0.7253726889160499,0.8084886416582726,0.9143781135127913,0.7407795100503417,1.3662766311789374,1.0346668192912405,4.249675984510269,0.0
2021-01-05 08:00:00,0.8201401766245354,0.5543940459480449,0.7116654553845873,0.7839358106301213,0.8772432979735223,0.7185924213066612,2.0101523852359815,1.6171031084911787,0.0,0.0
2021-01-05 09:00:00,0.8659228252151885,0.5853893102259498,0.7426493763825429,0.8277870779412676,0.9361657382510937,0.7586634812479094,2.191234880793653,1.7627731457297977,1.139667404952776,0.0
2021-01-05 10:00:00,1.0699929996658593,0.6355825537424795,0.6009105430515715,0.8993979952852065,1.0160491142792365,0.8237850645577643,1.856974392960993,1.822891732504957,0.0,3.717811419939647
2021-01-05 11:00:00,1.1473755848984812,0.665672749459928,0.8444254557493626,0.941079558728252,1.0580037143862302,0.7129469563064312,1.7261084958947823,1.9206535504749598,0.0,0.0
2021-01-05 12:00:00,1.0283133089714385,0.706068452451728,0.8964336645977531,0.9992102109727969,1.2627686044182407,0.915909287224636,2.424036585677372,1.8069583694068587,0.0,0.0
2021-01-05 13:00:00,1.0628358982505521,0.7184227061816799,0.9114559611981412,1.0149065477723997,1.1484715986714185,0.9313306523185491,2.1771671560060453,1.7514591079493154,0.0,0.0
2021-01-05 14:00:00,1.0198904044997403,0.6892272927501661,0.8745383073745411,0.968939374115423,1.1379507984749044,0.8933217100998779,2.023225288947069,1.6276058832349838,0.0,0.0
2021-01-05 15:00:00,1.1714868823142108,0.7381297081865743,0.9365435202966802,1.0437860728082322,1.147808325293627,1.1054754003010285,1.893654257148221,1.5314752223957517,0.0,0.41528744584432226
2021-01-05 16:00:00,1.1025345116011134,0.7419587691805779,0.9454957125732253,1.0538358332192974,1.1918698724141972,0.9662887120133749,1.7699677307922108,1.3090682156756162,0.0,0.0
2021-01-05 17:00:00,1.2110585324047813,0.8004671293122368,1.0386038925947898,1.1804483898836784,1.3092217820516319,1.060960330614987,1.7201920321054274,1.4132019085695442,0.0,0.0
2021-01-05 18:00:00,1.4025719382025341,0.9591137206081686,1.2027409685600605,1.3403816900037808,1.5161389408004755,1.2286949448232034,1.6046225757367418,1.2756086426155284,0.0,0.0
2021-01-05 19:00:00,1.2194119988379748,1.0149128136689338,1.1314386068220452,1.4132563339668813,1.5992032594702648,1.296234008311824,1.3489126463362096,1.2211255311999676,0.0,0.0
2021-01-05 20:00:00,1.4431649689793455,1.020580714079036,1.4898580591589805,1.4432658274682466,1.599351056317122,1.3134600633396518,1.3384912264030453,1.149205801167401,0.0,0.0
2021-01-05 21:00:00,1.4952527587677154,1.0362269840219238,1.165186889692043,1.5400237908710028,1.6159552174060186,1.3096454978550676,1.3067359238061285,1.065033263228885,0.0,0.0
2021-01-05 22:00:00,1.2688419608382966,0.8574449643714903,1.0877355239593725,1.2125654592624666,1.37132214721541,1.1127393195800845,1.1842126482380968,0.9566652876717727,0.0,0.0
2021-01-05 23:00:00,1.0013556867735514,0.827099083095093,0.8588497196409219,0.9572489069398918,1.0829137133821798,0.8775517922751085,0.9957441230718169,0.6957284110599157,0.0,0.0
2021-01-06 00:00:00,0.8148050341794328,0.5504475901145585,0.6988544606114587,0.7735130162932671,0.8808420435163995,0.7136579353351741,0.9419513775959908,0.7602532915695481,0.0,0.0
2021-01-06 01:00:00,0.7051715591212769,0.47800172846173294,0.6065933651351146,0.47498438138791926,0.9603205004419292,0.616720180154197,0.9128187961662536,0.7373363351397964,0.0,0.0
2021-01-06 02:00:00,0.5827114092225728,0.3988616606012125,0.5340192221790474,0.5591320455859882,0.6324415518653268,0.517396763723043,0.8903317996833197,0.7202304642987958,0.0,0.0
2021-01-06 03:00:00,0.5176080995491147,0.3480142918960554,0.43312690416037336,0.3224608663071072,0.6417983774871711,0.5720175211737494,0.666437472616841,0.6965093838213168,0.0,0.0
2021-01-06 04:00:00,0.48615677154208176,0.3282840743341587,0.41611297499354394,0.4641154566021298,0.5137771193338436,0.537805621287007,0.8886361157824815,0.7149478725248464,0.0,0.0
2021-01-06 05:00:00,0.5358074153135659,0.3623771327968151,0.2936675509899136,0.5124010099991586,0.5665719439090003,0.4693813093256728,0.8979554182060345,0.7085527731449023,0.0,0.0
2021-01-06 06:00:00,0.763837032381495,0.49760110773625715,0.5904998879622712,0.6581634071657336,0.7443725987849387,0.6032475118487233,0.7731388254953075,0.7803637779578082,0.0,0.0
2021-01-06 07:00:00,0.9223699288513306,0.5378821350325651,0.7199673005994829,0.8087083880439022,0.914600734280814,0.7905676812034154,1.2639544923271364,1.1693546986780625,0.0,0.0
2021-01-06 08:00:00,0.8602654147682125,0.5545245312410884,0.7367322807630028,0.7840793695674718,0.9014590955535412,0.7092135142580537,2.004587710453222,1.6079612129093717,0.0,0.0
2021-01-06 09:00:00,0.8632720049083992,0.5835256188225564,0.7403248741190036,0.7954122969940626,0.9332829363994966,0.7562021328719478,2.190289229750721,1.7620124389957539,0.0,0.0
2021-01-06 10:00:00,0.9402440429047375,0.6355306813741547,0.8185700993780317,0.8865088048523643,1.0164431963570721,0.6842090581325466,2.264825364626172,1.8220574032170018,0.0,0.0
2021-01-06 11:00:00,0.9845433984484924,0.6652939865449456,0.8286616139754378,0.9408866240911498,1.0473498738901008,0.8625552355861256,1.4566207162989604,1.4566207162989604,0.0,0.0
2021-01-06 12:00:00,1.1117040791697281,0.7062878695737399,0.8960860947138518,0.9991648220325255,1.1295851670858865,0.9155362364895934,2.0233008445651626,1.8044778930888974,0.0,0.0
2021-01-06 13:00:00,0.9798439236426085,0.7264618474797917,0.9093076950612625,1.015473014680226,1.1484943989409748,0.8991128945209566,1.8086645956761436,1.7579680395957245,0.0,0.0
2021-01-06 14:00:00,0.9952448387961526,0.8756874374005814,0.8739513420761441,0.9743700326730697,1.1112377647621454,0.9429148721561793,2.0692142988134603,1.2075949194192226,0.0,0.0
2021-01-06 15:00:00,1.091235678285047,0.7375737440960095,0.9358353948859579,0.8832725528443887,1.1545342505631677,0.9411722607739608,1.8974833824129007,1.5514116430286453,0.0,0.0
2021-01-06 16:00:00,1.1015528264620171,0.744905975193568,0.9445244224744105,1.0529546555523326,1.2993632634869372,0.965077165273004,1.7679509169748568,1.4226763752369997,0.0,0.0
2021-01-06 17:00:00,1.2095109825246555,0.7937358468346448,1.037271790875229,1.1561172620360503,1.3074706028938938,1.0918241158763173,1.7150598465677866,1.4288346342090195,0.0,0.0
2021-01-06 18:00:00,1.4003580269858231,0.844827052552409,1.2010454290210488,1.3452587496317447,1.51416151699736,1.228989984800324,1.6150874891196212,1.3194786601548547,0.0,0.0
2021-01-06 19:00:00,1.478260981231003,1.1602592183897862,1.2661811034294532,1.4112784454373382,1.577830058973187,1.2935009521917409,1.3213873855266312,0.6911789865296728,0.0,0.0
2021-01-06 20:00:00,1.4707256755612064,1.0183352795788465,1.2918166807854266,1.47281603480766,1.453506060455128,1.3927045453406337,1.4076493137075603,1.141914729010844,0.0,0.0
2021-01-06 21:00:00,1.453506060455128,1.0077452529426694,1.292773545578176,1.453506060455128,1.6117257560323246,1.306217027086444,1.3007789625693464,1.0464006424761176,0.0,0.0
2021-01-06 22:00:00,1.2907230351397103,0.9051464486056671,1.0842942692588742,1.1149845830213974,1.3668776826319857,1.1076145518672504,1.1809816693919037,0.9445378708661983,0.0,0.0
2021-01-06 23:00:00,0.9887065927999649,0.6734930046106908,0.854499423463402,0.951932900347026,1.077278479284812,0.8730331385670433,1.0901964797898198,0.7406356999629643,0.0,0.0
2021-01-07 00:00:00,0.8132910523790664,0.5438171631595285,0.6973538006390873,0.7769900153774969,0.879096800002798,0.712414883109358,0.9410072927799973,0.8567582124213142,0.0,0.0
2021-01-07 01:00:00,0.7026472017519843,0.6254258904326169,0.6036204577731248,0.671721741361048,0.7596339793342383,0.6156182534790549,0.913295063629622,0.666437472616841,0.0,0.0
2021-01-07 02:00:00,0.6014436524897,0.39432372766786383,0.5003683716765223,0.5576325770930745,0.6307310214382997,0.5105955240976392,0.8418176315361331,0.7152902790015043,0.0,0.0
2021-01-07 03:00:00,0.5146005819336323,0.3478837779284025,0.4413692189086867,0.4919488290555763,0.49612031234671194,0.4507131923728618,0.8764217328418492,0.704767466638437,0.0,0.0
2021-01-07 04:00:00,0.4553727452010648,0.32454389869648065,0.6545136227957622,0.4075148825015961,0.5235998529748418,0.4920434275806212,0.8863682715806905,0.7099848197209832,0.0,0.0
